tags_power,ts,cooling_kw,energy_reuse,ere,hvac_kw,it_power_kw,plug_and_light_kw,pue,pump_kw,day_power,tags_weather,outdoor_air_humidity,outdoor_air_temp,unit,day_weather,hour_of_day,minute_of_day,day_of_week,month,date,is_weekend,total_facility_kw,cooling_to_it_ratio,load_level,pue_category
,2016-07-28 16:08:21+00:00,12.97,,0.978,8.79,901.94,7.89,1.045,11.32,28,,58.1,73.8,,28,16,968,Thursday,7,2016-07-28,False,942.9100000000001,0.014380113976539459,Medium,Excellent
,2016-07-28 16:09:24+00:00,12.97,,0.981,8.79,899.93,7.82,1.046,11.62,28,,58.0,73.8,,28,16,969,Thursday,7,2016-07-28,False,941.13,0.01441223206249375,Medium,Excellent
,2016-07-28 16:10:27+00:00,11.87,,0.979,8.49,902.93,7.85,1.044,11.93,28,,58.1,73.8,,28,16,970,Thursday,7,2016-07-28,False,943.0699999999999,0.013146091059107572,Medium,Excellent
,2016-07-28 16:11:22+00:00,11.87,,0.977,8.59,902.22,7.88,1.045,11.92,28,,58.1,73.7,,28,16,971,Thursday,7,2016-07-28,False,942.48,0.013156436345902328,Medium,Excellent
,2016-07-28 16:12:22+00:00,11.57,,0.976,8.79,899.63,7.89,1.044,11.32,28,,58.0,73.6,,28,16,972,Thursday,7,2016-07-28,False,939.2,0.012860842790925158,Medium,Excellent
,2016-07-28 16:13:22+00:00,11.57,,0.977,8.79,897.5,7.89,1.044,11.33,28,,58.0,73.5,,28,16,973,Thursday,7,2016-07-28,False,937.08,0.012891364902506964,Medium,Excellent
,2016-07-28 16:14:23+00:00,11.17,,0.981,8.89,898.21,7.89,1.044,11.72,28,,57.5,73.7,,28,16,974,Thursday,7,2016-07-28,False,937.88,0.012435844624308346,Medium,Excellent
,2016-07-28 16:15:24+00:00,11.17,,0.974,8.84,902.17,7.89,1.044,11.72,28,,57.7,73.9,,28,16,975,Thursday,7,2016-07-28,False,941.79,0.012381258521121296,Medium,Excellent
,2016-07-28 16:16:24+00:00,11.37,,0.977,8.24,899.21,7.86,1.043,11.42,28,,57.6,74.0,,28,16,976,Thursday,7,2016-07-28,False,938.1,0.012644432335049654,Medium,Excellent
,2016-07-28 16:17:21+00:00,11.67,,0.977,8.34,900.15,7.87,1.044,11.43,28,,57.5,74.2,,28,16,977,Thursday,7,2016-07-28,False,939.4599999999999,0.01296450591568072,Medium,Excellent
,2016-07-28 16:18:22+00:00,11.77,,0.976,8.21,898.18,7.84,1.043,11.23,28,,57.3,74.5,,28,16,978,Thursday,7,2016-07-28,False,937.23,0.013104277539023358,Medium,Excellent
,2016-07-28 16:19:24+00:00,11.77,,0.978,8.24,904.42,7.86,1.043,11.22,28,,57.4,74.5,,28,16,979,Thursday,7,2016-07-28,False,943.51,0.013013865239601071,Medium,Excellent
,2016-07-28 16:20:25+00:00,11.97,,0.977,8.74,904.68,7.87,1.044,11.52,28,,57.5,74.4,,28,16,980,Thursday,7,2016-07-28,False,944.78,0.013231197771587745,Medium,Excellent
,2016-07-28 16:21:22+00:00,12.07,,0.977,8.64,905.01,7.89,1.044,11.52,28,,57.4,74.3,,28,16,981,Thursday,7,2016-07-28,False,945.13,0.013336869205865128,Medium,Excellent
,2016-07-28 16:22:21+00:00,12.37,,0.976,9.44,907.6,7.83,1.045,11.52,28,,57.5,74.1,,28,16,982,Thursday,7,2016-07-28,False,948.76,0.013629352137505508,Medium,Excellent
,2016-07-28 16:23:22+00:00,12.37,,0.984,9.44,907.03,8.32,1.046,11.52,28,,58.0,74.1,,28,16,983,Thursday,7,2016-07-28,False,948.68,0.013637917158197633,Medium,Excellent
,2016-07-28 16:24:22+00:00,12.27,,0.98,8.64,901.82,8.39,1.046,12.02,28,,57.5,73.9,,28,16,984,Thursday,7,2016-07-28,False,943.14,0.013605819343106161,Medium,Excellent
,2016-07-28 16:25:26+00:00,12.47,,0.98,8.64,903.62,8.4,1.046,12.02,28,,57.9,73.8,,28,16,985,Thursday,7,2016-07-28,False,945.15,0.013800048693034684,Medium,Excellent
,2016-07-28 16:26:23+00:00,13.07,,0.981,8.84,903.32,8.37,1.046,11.52,28,,58.0,73.8,,28,16,986,Thursday,7,2016-07-28,False,945.12,0.014468848248682636,Medium,Excellent
,2016-07-28 16:27:21+00:00,13.07,,0.988,8.94,903.71,8.39,1.046,11.52,28,,57.7,73.7,,28,16,987,Thursday,7,2016-07-28,False,945.63,0.014462604153987452,Medium,Excellent
,2016-07-28 16:28:21+00:00,12.67,,0.985,8.94,901.6,8.42,1.046,11.02,28,,57.9,73.7,,28,16,988,Thursday,7,2016-07-28,False,942.65,0.0140527950310559,Medium,Excellent
,2016-07-28 16:29:25+00:00,12.57,,0.988,8.94,903.25,8.39,1.045,11.02,28,,58.2,73.6,,28,16,989,Thursday,7,2016-07-28,False,944.17,0.013916412953224468,Medium,Excellent
,2016-07-28 16:30:23+00:00,12.57,,0.988,8.61,907.1,8.42,1.045,11.42,28,,58.1,73.4,,28,16,990,Thursday,7,2016-07-28,False,948.1199999999999,0.013857347591224782,Medium,Excellent
,2016-07-28 16:31:23+00:00,12.57,,0.989,8.74,905.26,8.37,1.045,11.42,28,,57.8,73.2,,28,16,991,Thursday,7,2016-07-28,False,946.3599999999999,0.01388551355411705,Medium,Excellent
,2016-07-28 16:32:23+00:00,11.67,,0.995,9.14,906.27,8.39,1.045,11.42,28,,57.9,73.1,,28,16,992,Thursday,7,2016-07-28,False,946.8899999999999,0.01287695719818597,Medium,Excellent
,2016-07-28 16:33:23+00:00,11.67,,0.994,9.11,907.34,8.39,1.045,11.42,28,,58.0,72.9,,28,16,993,Thursday,7,2016-07-28,False,947.93,0.012861771772433707,Medium,Excellent
,2016-07-28 16:34:24+00:00,11.87,,0.996,9.67,907.59,8.41,1.046,11.52,28,,58.0,72.9,,28,16,994,Thursday,7,2016-07-28,False,949.06,0.013078592756641213,Medium,Excellent
,2016-07-28 16:35:25+00:00,11.77,,0.997,9.54,908.96,8.38,1.045,11.32,28,,58.1,72.9,,28,16,995,Thursday,7,2016-07-28,False,949.97,0.012948864636507657,Medium,Excellent
,2016-07-28 16:36:22+00:00,11.47,,0.996,8.74,912.83,8.36,1.043,10.92,28,,58.2,72.7,,28,16,996,Thursday,7,2016-07-28,False,952.32,0.012565318843596289,Medium,Excellent
,2016-07-28 16:37:22+00:00,11.47,,0.996,8.61,912.62,8.41,1.043,10.92,28,,58.4,72.7,,28,16,997,Thursday,7,2016-07-28,False,952.03,0.012568210207972651,Medium,Excellent
,2016-07-28 16:38:22+00:00,10.77,,0.992,8.74,912.68,8.39,1.043,11.02,28,,58.4,72.8,,28,16,998,Thursday,7,2016-07-28,False,951.5999999999999,0.01180041197352851,Medium,Excellent
,2016-07-28 16:39:24+00:00,10.77,,0.998,8.87,913.38,8.41,1.043,11.62,28,,58.5,72.9,,28,16,999,Thursday,7,2016-07-28,False,953.05,0.011791368324246206,Medium,Excellent
,2016-07-28 16:40:26+00:00,10.57,,0.994,9.44,914.04,8.36,1.044,11.62,28,,59.1,73.0,,28,16,1000,Thursday,7,2016-07-28,False,954.03,0.01156404533718437,Medium,Excellent
,2016-07-28 16:41:22+00:00,10.57,,0.996,9.34,911.41,8.36,1.044,11.62,28,,58.9,73.1,,28,16,1001,Thursday,7,2016-07-28,False,951.3,0.011597414994349416,Medium,Excellent
,2016-07-28 16:42:21+00:00,10.37,,0.996,9.37,913.96,8.39,1.043,11.62,28,,58.8,73.1,,28,16,1002,Thursday,7,2016-07-28,False,953.71,0.011346229594292965,Medium,Excellent
,2016-07-28 16:43:22+00:00,10.27,,0.994,9.37,913.59,8.34,1.043,11.62,28,,58.0,73.1,,28,16,1003,Thursday,7,2016-07-28,False,953.19,0.011241366477303822,Medium,Excellent
,2016-07-28 16:44:23+00:00,10.47,,0.988,9.04,913.02,7.89,1.042,11.12,28,,58.0,73.1,,28,16,1004,Thursday,7,2016-07-28,False,951.54,0.011467437734113163,Medium,Excellent
,2016-07-28 16:45:23+00:00,10.47,,0.987,9.07,912.05,7.89,1.042,11.22,28,,57.4,73.2,,28,16,1005,Thursday,7,2016-07-28,False,950.6999999999999,0.011479633792007019,Medium,Excellent
,2016-07-28 16:46:22+00:00,10.47,,0.986,8.97,913.33,7.89,1.043,11.52,28,,57.2,73.3,,28,16,1006,Thursday,7,2016-07-28,False,952.1800000000001,0.01146354548739229,Medium,Excellent
,2016-07-28 16:47:22+00:00,10.77,,0.989,8.94,912.49,7.86,1.043,11.52,28,,57.3,73.4,,28,16,1007,Thursday,7,2016-07-28,False,951.58,0.01180286907253778,Medium,Excellent
,2016-07-28 16:48:21+00:00,10.57,,0.991,8.97,912.52,7.87,1.042,11.22,28,,57.4,73.4,,28,16,1008,Thursday,7,2016-07-28,False,951.15,0.011583307763117522,Medium,Excellent
,2016-07-28 16:49:24+00:00,10.67,,0.993,8.97,912.97,8.34,1.043,11.22,28,,57.7,73.4,,28,16,1009,Thursday,7,2016-07-28,False,952.1700000000001,0.011687131011971915,Medium,Excellent
,2016-07-28 16:50:24+00:00,10.57,,0.99,8.74,913.05,8.34,1.043,11.62,28,,57.8,73.5,,28,16,1010,Thursday,7,2016-07-28,False,952.3199999999999,0.01157658397678112,Medium,Excellent
,2016-07-28 16:51:21+00:00,10.57,,0.988,8.77,909.52,8.41,1.044,11.92,28,,57.3,73.5,,28,16,1011,Thursday,7,2016-07-28,False,949.1899999999999,0.01162151464508752,Medium,Excellent
,2016-07-28 16:52:22+00:00,9.87,,0.99,9.17,910.05,8.42,1.043,11.52,28,,57.0,73.5,,28,16,1012,Thursday,7,2016-07-28,False,949.0299999999999,0.010845557936377122,Medium,Excellent
,2016-07-28 16:53:21+00:00,9.77,,0.99,9.11,910.87,8.39,1.043,11.52,28,,57.2,73.5,,28,16,1013,Thursday,7,2016-07-28,False,949.66,0.010726009199995609,Medium,Excellent
,2016-07-28 16:54:22+00:00,10.07,,0.99,9.11,909.1,8.36,1.043,11.32,28,,57.2,73.5,,28,16,1014,Thursday,7,2016-07-28,False,947.96,0.01107688923110769,Medium,Excellent
,2016-07-28 16:55:23+00:00,10.07,,0.994,9.24,908.08,8.41,1.044,11.92,28,,57.4,73.5,,28,16,1015,Thursday,7,2016-07-28,False,947.72,0.011089331336446127,Medium,Excellent
,2016-07-28 16:56:23+00:00,9.77,,0.989,8.34,907.17,8.43,1.042,11.42,28,,57.2,73.5,,28,16,1016,Thursday,7,2016-07-28,False,945.1299999999999,0.010769756495474939,Medium,Excellent
,2016-07-28 16:57:21+00:00,9.77,,0.991,8.34,908.55,8.44,1.042,11.42,28,,57.3,73.5,,28,16,1017,Thursday,7,2016-07-28,False,946.52,0.010753398271971823,Medium,Excellent
,2016-07-28 16:58:21+00:00,9.87,,0.987,7.94,910.61,8.38,1.041,11.22,28,,57.6,73.6,,28,16,1018,Thursday,7,2016-07-28,False,948.02,0.010838888217788075,Medium,Excellent
,2016-07-28 16:59:24+00:00,9.77,,0.979,7.91,909.07,8.41,1.041,11.22,28,,57.7,73.7,,28,16,1019,Thursday,7,2016-07-28,False,946.38,0.010747247186685292,Medium,Excellent
,2016-07-28 17:00:25+00:00,9.77,,0.978,8.54,911.15,7.91,1.041,11.32,28,,57.5,73.8,,28,17,1020,Thursday,7,2016-07-28,False,948.6899999999999,0.010722713054930583,Medium,Excellent
,2016-07-28 17:01:22+00:00,9.87,,0.979,8.54,911.08,7.9,1.041,11.32,28,,57.5,73.9,,28,17,1021,Thursday,7,2016-07-28,False,948.71,0.01083329674671818,Medium,Excellent
,2016-07-28 17:02:21+00:00,9.77,,0.98,8.24,910.12,7.88,1.042,12.13,28,,57.5,73.9,,28,17,1022,Thursday,7,2016-07-28,False,948.14,0.010734848151892058,Medium,Excellent
,2016-07-28 17:03:22+00:00,9.77,,0.987,8.24,911.29,7.98,1.042,12.04,28,,57.9,74.0,,28,17,1023,Thursday,7,2016-07-28,False,949.3199999999999,0.010721065741970175,Medium,Excellent
,2016-07-28 17:04:22+00:00,9.67,,0.981,8.94,913.08,7.98,1.042,11.83,28,,57.7,74.2,,28,17,1024,Thursday,7,2016-07-28,False,951.5000000000001,0.010590528759801989,Medium,Excellent
,2016-07-28 17:05:23+00:00,9.87,,0.984,8.97,910.83,7.92,1.042,11.82,28,,58.0,74.3,,28,17,1025,Thursday,7,2016-07-28,False,949.4100000000001,0.010836270215078554,Medium,Excellent
,2016-07-28 17:06:21+00:00,10.27,,0.985,9.11,910.42,7.91,1.043,11.42,28,,57.6,74.5,,28,17,1026,Thursday,7,2016-07-28,False,949.1299999999999,0.011280507897453922,Medium,Excellent
,2016-07-28 17:07:22+00:00,10.27,,0.984,9.11,911.26,7.95,1.043,11.72,28,,57.8,74.7,,28,17,1027,Thursday,7,2016-07-28,False,950.3100000000001,0.011270109518688409,Medium,Excellent
,2016-07-28 17:08:21+00:00,10.77,,0.989,9.84,911.95,8.01,1.044,11.52,28,,57.8,74.9,,28,17,1028,Thursday,7,2016-07-28,False,952.09,0.011809857996600689,Medium,Excellent
,2016-07-28 17:09:24+00:00,10.77,,0.983,9.84,910.54,7.96,1.044,11.62,28,,57.5,75.0,,28,17,1029,Thursday,7,2016-07-28,False,950.73,0.011828145935379005,Medium,Excellent
,2016-07-28 17:10:23+00:00,10.77,,0.989,8.94,910.95,7.98,1.043,11.62,28,,56.9,75.2,,28,17,1030,Thursday,7,2016-07-28,False,950.2600000000001,0.011822822328338546,Medium,Excellent
,2016-07-28 17:11:24+00:00,11.27,,0.99,8.91,909.11,7.95,1.044,11.62,28,,56.6,75.4,,28,17,1031,Thursday,7,2016-07-28,False,948.86,0.012396739668466961,Medium,Excellent
,2016-07-28 17:12:21+00:00,11.57,,0.987,8.64,905.45,7.98,1.044,11.63,28,,56.6,75.4,,28,17,1032,Thursday,7,2016-07-28,False,945.2700000000001,0.012778176597272074,Medium,Excellent
,2016-07-28 17:13:21+00:00,11.57,,0.985,8.54,909.82,7.99,1.044,11.82,28,,56.6,75.5,,28,17,1033,Thursday,7,2016-07-28,False,949.7400000000001,0.01271680112549735,Medium,Excellent
,2016-07-28 17:14:23+00:00,12.47,,0.988,7.94,908.99,8.44,1.045,11.82,28,,56.5,75.4,,28,17,1034,Thursday,7,2016-07-28,False,949.6600000000001,0.01371852275602592,Medium,Excellent
,2016-07-28 17:15:23+00:00,12.47,,0.988,8.04,910.56,8.49,1.044,11.42,28,,56.3,75.5,,28,17,1035,Thursday,7,2016-07-28,False,950.9799999999999,0.01369486909154806,Medium,Excellent
,2016-07-28 17:16:23+00:00,12.17,,0.989,8.54,909.16,8.44,1.044,11.12,28,,56.7,75.6,,28,17,1036,Thursday,7,2016-07-28,False,949.4300000000001,0.013385982665317436,Medium,Excellent
,2016-07-28 17:17:20+00:00,12.27,,0.991,8.51,909.47,8.43,1.044,11.12,28,,56.1,75.6,,28,17,1037,Thursday,7,2016-07-28,False,949.8,0.01349137409700155,Medium,Excellent
,2016-07-28 17:18:22+00:00,12.47,,0.991,8.54,906.95,8.46,1.045,11.42,28,,56.0,75.6,,28,17,1038,Thursday,7,2016-07-28,False,947.84,0.013749379789404046,Medium,Excellent
,2016-07-28 17:19:24+00:00,12.27,,0.989,8.61,908.03,8.46,1.045,11.42,28,,55.6,75.6,,28,17,1039,Thursday,7,2016-07-28,False,948.79,0.013512769401892008,Medium,Excellent
,2016-07-28 17:20:22+00:00,11.97,,0.986,9.41,908.41,8.46,1.045,11.23,28,,55.5,75.6,,28,17,1040,Thursday,7,2016-07-28,False,949.48,0.013176869475236953,Medium,Excellent
,2016-07-28 17:21:21+00:00,11.97,,0.983,9.54,902.86,8.43,1.045,11.12,28,,55.5,75.7,,28,17,1041,Thursday,7,2016-07-28,False,943.92,0.013257869437122035,Medium,Excellent
,2016-07-28 17:22:23+00:00,11.87,,0.983,9.51,900.95,8.44,1.046,11.52,28,,54.8,75.7,,28,17,1042,Thursday,7,2016-07-28,False,942.2900000000001,0.013174981963482988,Medium,Excellent
,2016-07-28 17:23:21+00:00,11.87,,0.983,9.41,900.15,8.43,1.046,11.52,28,,54.5,75.8,,28,17,1043,Thursday,7,2016-07-28,False,941.3799999999999,0.013186691107037716,Medium,Excellent
,2016-07-28 17:24:22+00:00,11.97,,0.978,8.42,897.28,7.9,1.045,11.82,28,,54.3,75.9,,28,17,1044,Thursday,7,2016-07-28,False,937.39,0.013340317403708989,Medium,Excellent
,2016-07-28 17:25:24+00:00,11.97,,0.979,8.59,899.62,7.96,1.045,11.82,28,,54.4,76.1,,28,17,1045,Thursday,7,2016-07-28,False,939.9600000000002,0.01330561792756942,Medium,Excellent
,2016-07-28 17:26:23+00:00,11.77,,0.984,8.31,900.17,7.93,1.044,11.62,28,,54.3,76.2,,28,17,1046,Thursday,7,2016-07-28,False,939.8,0.013075307997378273,Medium,Excellent
,2016-07-28 17:27:22+00:00,11.77,,0.984,8.44,900.57,7.9,1.044,11.62,28,,54.0,76.3,,28,17,1047,Thursday,7,2016-07-28,False,940.3000000000001,0.013069500427507022,Medium,Excellent
,2016-07-28 17:28:22+00:00,11.17,,0.984,9.11,896.21,7.94,1.044,11.22,28,,54.5,76.3,,28,17,1048,Thursday,7,2016-07-28,False,935.6500000000001,0.012463596701665903,Medium,Excellent
,2016-07-28 17:29:23+00:00,10.87,,0.987,9.21,898.12,7.91,1.044,11.22,28,,54.5,76.4,,28,17,1049,Thursday,7,2016-07-28,False,937.33,0.012103059724758383,Medium,Excellent
,2016-07-28 17:30:23+00:00,10.67,,0.985,9.02,898.83,7.93,1.043,11.02,28,,54.6,76.4,,28,17,1050,Thursday,7,2016-07-28,False,937.4699999999999,0.011870987839747226,Medium,Excellent
,2016-07-28 17:31:22+00:00,10.47,,0.992,9.04,899.25,7.96,1.043,11.02,28,,54.5,76.6,,28,17,1051,Thursday,7,2016-07-28,False,937.74,0.01164303586321935,Medium,Excellent
,2016-07-28 17:32:22+00:00,10.37,,0.988,9.84,898.39,7.96,1.044,11.52,28,,53.7,76.7,,28,17,1052,Thursday,7,2016-07-28,False,938.08,0.011542871136143546,Medium,Excellent
,2016-07-28 17:33:21+00:00,10.37,,0.989,9.74,896.89,7.96,1.043,10.92,28,,53.8,76.9,,28,17,1053,Thursday,7,2016-07-28,False,935.88,0.011562175963607577,Medium,Excellent
,2016-07-28 17:34:23+00:00,10.57,,0.993,10.01,894.11,7.89,1.045,11.32,28,,53.6,77.0,,28,17,1054,Thursday,7,2016-07-28,False,933.9000000000001,0.01182181163391529,Medium,Excellent
,2016-07-28 17:35:23+00:00,10.47,,0.992,9.91,896.54,7.93,1.044,11.32,28,,53.2,77.0,,28,17,1055,Thursday,7,2016-07-28,False,936.17,0.01167822963838758,Medium,Excellent
,2016-07-28 17:36:23+00:00,10.47,,0.991,8.54,897.81,7.96,1.043,11.42,28,,53.7,77.2,,28,17,1056,Thursday,7,2016-07-28,False,936.1999999999999,0.011661710161392724,Medium,Excellent
,2016-07-28 17:37:22+00:00,10.47,,0.989,8.54,899.97,7.96,1.042,11.22,28,,53.6,77.1,,28,17,1057,Thursday,7,2016-07-28,False,938.1600000000001,0.011633721124037467,Medium,Excellent
,2016-07-28 17:38:21+00:00,10.57,,0.988,8.44,900.41,7.91,1.042,10.92,28,,53.3,77.2,,28,17,1058,Thursday,7,2016-07-28,False,938.2499999999999,0.011739096633755735,Medium,Excellent
,2016-07-28 17:39:23+00:00,10.57,,0.992,8.41,900.17,7.93,1.043,11.52,28,,53.3,77.2,,28,17,1059,Thursday,7,2016-07-28,False,938.5999999999999,0.01174222646833376,Medium,Excellent
,2016-07-28 17:40:23+00:00,11.27,,0.989,8.01,897.97,7.93,1.044,12.02,28,,53.3,77.4,,28,17,1060,Thursday,7,2016-07-28,False,937.1999999999999,0.012550530641335456,Medium,Excellent
,2016-07-28 17:41:22+00:00,11.27,,0.99,8.04,897.55,7.98,1.044,12.02,28,,53.1,77.6,,28,17,1061,Thursday,7,2016-07-28,False,936.8599999999999,0.012556403542978108,Medium,Excellent
,2016-07-28 17:42:22+00:00,11.97,,0.987,8.04,896.11,7.99,1.044,11.42,28,,53.3,77.7,,28,17,1062,Thursday,7,2016-07-28,False,935.53,0.013357735099485554,Medium,Excellent
,2016-07-28 17:43:20+00:00,11.97,,0.986,7.92,899.04,7.98,1.044,11.42,28,,53.1,77.7,,28,17,1063,Thursday,7,2016-07-28,False,938.3299999999999,0.013314201815269622,Medium,Excellent
,2016-07-28 17:44:22+00:00,12.37,,0.982,8.54,898.34,7.98,1.045,11.54,28,,52.5,77.9,,28,17,1064,Thursday,7,2016-07-28,False,938.77,0.013769842153304984,Medium,Excellent
,2016-07-28 17:45:23+00:00,12.17,,0.98,8.52,896.13,6.71,1.043,11.52,28,,52.6,78.0,,28,17,1065,Thursday,7,2016-07-28,False,935.05,0.013580618883420933,Medium,Excellent
,2016-07-28 17:46:22+00:00,12.47,,0.981,9.41,898.44,6.71,1.044,11.02,28,,52.7,78.0,,28,17,1066,Thursday,7,2016-07-28,False,938.0500000000001,0.013879613552379681,Medium,Excellent
,2016-07-28 17:47:21+00:00,12.57,,0.98,9.52,897.2,6.73,1.044,11.02,28,,52.4,78.1,,28,17,1067,Thursday,7,2016-07-28,False,937.0400000000001,0.01401025412394115,Medium,Excellent
,2016-07-28 17:48:23+00:00,13.07,,0.98,8.72,899.35,6.68,1.044,11.33,28,,52.2,78.2,,28,17,1068,Thursday,7,2016-07-28,False,939.15,0.014532718074164674,Medium,Excellent
,2016-07-28 17:49:24+00:00,13.07,,0.986,8.72,902.05,7.19,1.045,11.22,28,,52.3,78.3,,28,17,1069,Thursday,7,2016-07-28,False,942.25,0.014489219001164016,Medium,Excellent
,2016-07-28 17:50:23+00:00,13.57,,0.99,9.82,899.73,7.22,1.047,11.52,28,,52.5,78.4,,28,17,1070,Thursday,7,2016-07-28,False,941.86,0.015082302468518334,Medium,Excellent
,2016-07-28 17:51:23+00:00,13.57,,0.988,9.72,896.89,7.18,1.047,11.53,28,,52.1,78.4,,28,17,1071,Thursday,7,2016-07-28,False,938.8899999999999,0.01513006054254145,Medium,Excellent
,2016-07-28 17:52:22+00:00,13.57,,0.99,9.62,896.19,7.2,1.047,11.53,28,,52.2,78.4,,28,17,1072,Thursday,7,2016-07-28,False,938.1100000000001,0.015141878396322209,Medium,Excellent
,2016-07-28 17:53:21+00:00,13.57,,0.992,9.62,893.21,7.21,1.047,11.52,28,,52.2,78.5,,28,17,1073,Thursday,7,2016-07-28,False,935.1300000000001,0.015192395965114586,Medium,Excellent
,2016-07-28 17:54:23+00:00,13.97,,0.989,9.92,893.16,7.2,1.048,11.82,28,,52.1,78.6,,28,17,1074,Thursday,7,2016-07-28,False,936.07,0.015641094540731783,Medium,Excellent
,2016-07-28 17:55:24+00:00,13.87,,0.992,9.92,890.68,7.18,1.048,11.82,28,,51.4,78.7,,28,17,1075,Thursday,7,2016-07-28,False,933.4699999999999,0.015572371671082769,Medium,Excellent
,2016-07-28 17:56:22+00:00,14.07,,0.987,9.52,895.27,7.2,1.047,10.92,28,,51.6,78.7,,28,17,1076,Thursday,7,2016-07-28,False,936.98,0.015715929272733367,Medium,Excellent
,2016-07-28 17:57:21+00:00,14.17,,0.989,9.42,893.7,7.2,1.047,10.92,28,,50.8,78.7,,28,17,1077,Thursday,7,2016-07-28,False,935.4100000000001,0.01585543247174667,Medium,Excellent
,2016-07-28 17:58:22+00:00,14.67,,0.992,10.02,893.82,7.2,1.049,11.82,28,,51.3,78.6,,28,17,1078,Thursday,7,2016-07-28,False,937.5300000000001,0.016412700543733637,Medium,Excellent
,2016-07-28 17:59:24+00:00,14.67,,0.993,10.02,890.58,7.18,1.049,11.82,28,,51.3,78.6,,28,17,1079,Thursday,7,2016-07-28,False,934.27,0.016472411237620426,Medium,Excellent
,2016-07-28 18:00:23+00:00,14.77,,0.994,9.79,886.84,7.2,1.049,11.53,28,,51.3,78.6,,28,18,1080,Thursday,7,2016-07-28,False,930.13,0.01665463894276307,Low,Excellent
,2016-07-28 18:01:27+00:00,14.57,,0.995,9.89,890.86,7.2,1.048,11.52,28,,51.3,78.7,,28,18,1081,Thursday,7,2016-07-28,False,934.0400000000001,0.016354982825584268,Medium,Excellent
,2016-07-28 18:02:22+00:00,14.27,,0.995,9.69,892.14,7.15,1.048,11.72,28,,50.9,78.7,,28,18,1082,Thursday,7,2016-07-28,False,934.97,0.015995247382697784,Medium,Excellent
,2016-07-28 18:03:22+00:00,14.37,,0.995,9.72,892.46,7.21,1.048,11.72,28,,50.7,78.6,,28,18,1083,Thursday,7,2016-07-28,False,935.4800000000001,0.016101561974766376,Medium,Excellent
,2016-07-28 18:04:22+00:00,14.17,,0.994,10.12,890.51,7.16,1.048,11.33,28,,50.6,78.4,,28,18,1084,Thursday,7,2016-07-28,False,933.29,0.01591223007040909,Medium,Excellent
,2016-07-28 18:05:23+00:00,14.17,,0.997,10.19,892.73,7.23,1.048,11.32,28,,50.2,78.2,,28,18,1085,Thursday,7,2016-07-28,False,935.6400000000001,0.015872660266821995,Medium,Excellent
,2016-07-28 18:06:23+00:00,13.77,,0.996,9.62,891.48,7.16,1.047,11.13,28,,50.1,78.0,,28,18,1086,Thursday,7,2016-07-28,False,933.16,0.015446224256292905,Medium,Excellent
,2016-07-28 18:07:23+00:00,13.77,,0.994,9.59,893.19,6.65,1.046,11.12,28,,50.4,77.9,,28,18,1087,Thursday,7,2016-07-28,False,934.32,0.01541665267188392,Medium,Excellent
,2016-07-28 18:08:21+00:00,13.17,,0.991,9.62,893.2,6.68,1.046,12.02,28,,50.6,77.9,,28,18,1088,Thursday,7,2016-07-28,False,934.6899999999999,0.014744738020600088,Medium,Excellent
,2016-07-28 18:09:24+00:00,13.17,,0.991,9.62,893.56,6.67,1.046,12.02,28,,51.0,78.0,,28,18,1089,Thursday,7,2016-07-28,False,935.0399999999998,0.014738797618514706,Medium,Excellent
,2016-07-28 18:10:24+00:00,12.17,,0.988,10.32,892.13,6.62,1.045,10.82,28,,51.3,78.1,,28,18,1090,Thursday,7,2016-07-28,False,932.0600000000001,0.013641509645455258,Low,Excellent
,2016-07-28 18:11:22+00:00,12.17,,0.986,10.42,892.09,6.63,1.045,10.82,28,,50.8,78.3,,28,18,1091,Thursday,7,2016-07-28,False,932.1300000000001,0.013642121310630093,Low,Excellent
,2016-07-28 18:12:22+00:00,11.57,,0.983,9.72,892.02,6.66,1.044,11.02,28,,50.6,78.5,,28,18,1092,Thursday,7,2016-07-28,False,930.9899999999999,0.012970561198179414,Low,Excellent
,2016-07-28 18:13:21+00:00,11.57,,0.98,9.72,893.63,6.66,1.044,11.33,28,,50.5,78.6,,28,18,1093,Thursday,7,2016-07-28,False,932.91,0.012947192909817263,Medium,Excellent
,2016-07-28 18:14:24+00:00,11.47,,0.986,8.69,892.3,6.6,1.043,11.32,28,,50.6,78.7,,28,18,1094,Thursday,7,2016-07-28,False,930.38,0.012854421158803095,Low,Excellent
,2016-07-28 18:15:22+00:00,11.37,,0.986,8.59,890.95,6.63,1.043,11.32,28,,50.3,78.9,,28,18,1095,Thursday,7,2016-07-28,False,928.8600000000001,0.012761658903417699,Low,Excellent
,2016-07-28 18:16:22+00:00,11.27,,0.987,8.89,890.73,6.66,1.043,11.32,28,,49.7,79.0,,28,18,1096,Thursday,7,2016-07-28,False,928.87,0.01265254341944248,Low,Excellent
,2016-07-28 18:17:21+00:00,11.27,,0.986,8.99,893.53,6.61,1.043,11.52,28,,50.1,79.1,,28,18,1097,Thursday,7,2016-07-28,False,931.92,0.01261289492238649,Low,Excellent
,2016-07-28 18:18:22+00:00,12.27,,0.987,9.22,891.79,6.66,1.045,11.62,28,,49.4,79.2,,28,18,1098,Thursday,7,2016-07-28,False,931.56,0.013758844571031296,Low,Excellent
